Image_ID,Degradation,Layer,mean,std,min,max,l1,l2,energy,numel
H048,Haze,encoder_level3,-0.004500624723732471,0.4441253542900085,-2.657060146331787,3.138168811798096,912096.125,717.7082450411169,515105.125,2611200
H048,Haze,latent,0.03751843050122261,3.305543422698975,-18.31518936157227,28.09470748901367,3378477.5,3777.251646369355,14267630.0,1305600
H048,Haze,decoder_level3,0.01714342646300793,0.8860200047492981,-5.680853366851807,8.718087196350098,1743360.75,1432.006023032026,2050641.25,2611200
H048,Haze,decoder_level2,0.007117673754692078,0.1812850087881088,-1.384275436401367,1.590471982955933,636580.375,414.6020494100337,171894.859375,5222400
H048,Haze,decoder_level1,-0.002035565674304962,0.07986990362405777,-0.6137804388999939,0.6344389915466309,775864.1875,365.1650739734018,133345.53125,20889600
H048,Haze,refinement,-0.003810908412560821,0.04390360787510872,-0.5374433398246765,0.3481485843658447,444017.15625,201.4165847813928,40568.640625,20889600
H048,Haze,AFLB1_output,0.0002760083589237183,0.04327176511287689,-0.8121320009231567,0.6841965913772583,29404.228515625,49.44456136358679,2444.7646484375,1305600
H048,Haze,AFLB2_output,0.0005962972645647824,0.04060544073581696,-1.185831069946289,1.947468638420105,45975.82421875,65.62225440685118,4306.2802734375,2611200
H048,Haze,AFLB3_output,0.00033096584957093,0.01300470437854528,-0.3631751835346222,0.1164398193359375,23885.578125,29.72871522264396,883.7965087890625,5222400
H049,Haze,encoder_level1,-0.001274446491152048,0.06780477613210678,-0.3159979283809662,0.3404593169689178,449063.3125,219.1729928190287,48036.80078125,10444800
H049,Haze,encoder_level2,0.005768014118075371,0.08505822718143463,-0.6745683550834656,0.6534468531608582,287844.28125,194.8263349274168,37957.30078125,5222400
H049,Haze,encoder_level3,-0.03205622360110283,0.3857274353504181,-2.661473989486694,2.283171415328979,771828.9375,625.4537103175581,391192.34375,2611200
H049,Haze,latent,0.09386847168207169,2.679989814758301,-14.81599617004395,29.97712135314941,2485937.5,3064.110637689181,9388774.0,1305600
H049,Haze,decoder_level3,0.0159002747386694,0.7921826243400574,-6.994228839874268,8.724310874938965,1507538.375,1280.362204612429,1639327.375,2611200
H049,Haze,decoder_level2,0.01162294391542673,0.1536199301481247,-0.8755709528923035,1.136083841323853,547470.125,352.0644250346803,123949.359375,5222400
H049,Haze,decoder_level1,0.0005763996159657836,0.0675368383526802,-0.559269368648529,0.544864296913147,615622.75,308.689315898688,95289.09375,20889600
H049,Haze,refinement,-0.0007369987433776259,0.01818134263157845,-0.2803414762020111,0.1921919882297516,209021.21875,83.16632548882089,6916.6376953125,20889600
H049,Haze,AFLB1_output,0.000596099067479372,0.02950588427484035,-0.7272381782531738,0.5252838730812073,20169.818359375,33.72114652048845,1137.11572265625,1305600
H049,Haze,AFLB2_output,-0.0008327797404490411,0.02731756120920181,-0.6783930063247681,1.237532496452332,38111.26171875,44.1635242039988,1950.416870117188,2611200
H049,Haze,AFLB3_output,0.001049087266437709,0.008858717978000641,-0.2297126799821854,0.0827542245388031,19520.236328125,20.38591001521486,415.5853271484375,5222400
H050,Haze,encoder_level1,0.0009614057489670813,0.07110421359539032,-0.5487567186355591,0.3758075833320618,843051.875,311.7410534000936,97182.484375,19218432
H050,Haze,encoder_level2,-0.002497622277587652,0.1119841784238815,-0.9775957465171814,0.8349920511245728,790428.0,347.2231361099084,120563.90625,9609216
H050,Haze,encoder_level3,-0.01413442753255367,0.4694996178150177,-3.232572555541992,3.135981559753418,1746576.125,1029.582014703054,1060039.125,4804608
H050,Haze,latent,0.05685903504490852,3.268252372741699,-20.3685359954834,36.79400634765625,5993875.0,5066.35095507605,25667912.0,2402304
H050,Haze,decoder_level3,0.03286474570631981,0.9162698984146118,-9.472146987915039,9.73144817352295,3321063.75,2009.701594764755,4038900.5,4804608
H050,Haze,decoder_level2,0.003283307887613773,0.1873809546232224,-1.816664099693298,1.641764879226685,1279255.25,580.9464529971759,337498.78125,9609216
H050,Haze,decoder_level1,-0.002502950374037027,0.07494226098060608,-0.5742368698120117,0.6187992691993713,1430559.875,464.8821255167809,216115.390625,38436864
H050,Haze,refinement,-0.004049492999911308,0.0470777191221714,-0.7655105590820312,0.3896748423576355,791231.25,292.9477342462304,85818.375,38436864
H050,Haze,AFLB1_output,0.0002943908039014786,0.04021532833576202,-0.6351170539855957,0.8599293231964111,50441.6640625,62.33288204145345,3885.38818359375,2402304
H050,Haze,AFLB2_output,0.001553701935335994,0.04093099012970924,-1.547120690345764,2.243506669998169,86421.921875,89.78295497423912,8060.97900390625,4804608
H050,Haze,AFLB3_output,-0.0002600546577014029,0.01511606015264988,-0.4766156077384949,0.2096140682697296,49000.04296875,46.86480357851855,2196.309814453125,9609216
H051,Haze,encoder_level1,0.001172602525912225,0.06852733343839645,-0.4166670739650726,0.4431989192962646,305152.8125,193.1008884624822,37287.953125,7938048
H051,Haze,encoder_level2,0.0004988915170542896,0.1063573136925697,-1.005022287368774,0.7769914269447327,312236.40625,211.8917213165724,44898.1015625,3969024
H051,Haze,encoder_level3,-0.008783359080553055,0.4648521244525909,-3.08284592628479,3.767485857009888,720628.0625,654.9666499143297,428981.3125,1984512
H051,Haze,latent,0.0442209281027317,3.323011636734009,-19.7351245880127,30.15432167053223,2565560.5,3310.413116213746,10958835.0,992256
H051,Haze,decoder_level3,0.02626147121191025,0.9041895270347595,-7.135608673095703,7.467416286468506,1389300.375,1274.293431671058,1623823.75,1984512
H051,Haze,decoder_level2,0.003956960048526525,0.1816262006759644,-1.041002035140991,1.549975633621216,514523.09375,361.9290115133077,130992.609375,3969024
H051,Haze,decoder_level1,-0.001680155633948743,0.07839243859052658,-0.5921601057052612,0.6304479837417603,572335.375,312.424978494838,97609.3671875,15876096
H051,Haze,refinement,-0.003800028702244163,0.04889132454991341,-0.556100070476532,0.3971151113510132,332983.6875,195.3941329403214,38178.8671875,15876096
H051,Haze,AFLB1_output,-0.0006360729457810521,0.04284288734197617,-0.6918826699256897,0.5733686685562134,22263.673828125,42.68137996026488,1821.7001953125,992256
H051,Haze,AFLB2_output,0.001091299462132156,0.04194317385554314,-1.548408150672913,1.427257895469666,36992.91796875,59.10647544434641,3493.575439453125,1984512
H051,Haze,AFLB3_output,8.548991900170222e-05,0.01336002536118031,-0.273114800453186,0.16952745616436,19080.05859375,26.61693526076549,708.4612426757812,3969024
H052,Haze,encoder_level1,0.00261772284284234,0.06753203272819519,-0.3924643397331238,0.3488211333751678,590369.875,258.4341520339369,66788.2109375,14622720
H052,Haze,encoder_level2,-0.004112582188099623,0.09870745241641998,-0.9952996373176575,0.8137156367301941,499526.5625,267.1318436184649,71359.421875,7311360
H052,Haze,encoder_level3,-0.01045307610183954,0.4263423979282379,-2.787418842315674,3.52895188331604,1203433.75,815.4045391705886,664884.5625,3655680
H052,Haze,latent,0.05974030122160912,3.087099313735962,-21.15390014648438,34.58347702026367,4212294.5,4174.466672522371,17426172.0,1827840
H052,Haze,decoder_level3,0.01726623252034187,0.8793160319328308,-8.343147277832031,12.01829814910889,2405736.5,1681.561551059015,2827649.25,3655680
H052,Haze,decoder_level2,0.007750568445771933,0.1722501814365387,-1.324004888534546,1.517207741737366,876841.0625,466.2276134035821,217368.1875,7311360
H052,Haze,decoder_level1,2.62141566054197e-05,0.07259061932563782,-0.6098414659500122,0.5977324843406677,950537.6875,392.5631915692045,154105.859375,29245440
H052,Haze,refinement,-0.002193784108385444,0.03586617112159729,-0.5094133019447327,0.3868400156497955,469344.875,194.323345226455,37761.5625,29245440
H052,Haze,AFLB1_output,3.699748776853085e-05,0.03687572479248047,-0.7204532027244568,0.7182639241218567,35064.34375,49.85513437779628,2485.534423828125,1827840
H052,Haze,AFLB2_output,0.0003717287618201226,0.03578770905733109,-1.027120590209961,1.847351312637329,61700.859375,68.42919113374606,4682.55419921875,3655680
H052,Haze,AFLB3_output,0.0006537010776810348,0.01118779089301825,-0.3473627269268036,0.1533893793821335,31421.361328125,30.30285365197682,918.262939453125,7311360
H053,Haze,encoder_level1,0.0001072535087587312,0.06637149304151535,-0.3970834016799927,0.3152827024459839,425763.71875,214.50243114881,46011.29296875,10444800
H053,Haze,encoder_level2,-0.001417031046003103,0.1030825078487396,-0.9866546392440796,0.8186637163162231,391678.71875,235.5922888434594,55503.7265625,5222400
H053,Haze,encoder_level3,-0.0047159637324512,0.4562652111053467,-2.793895244598389,3.748845100402832,925974.5,737.3278188838394,543652.3125,2611200
H053,Haze,latent,0.07815936207771301,3.208805322647095,-18.77547645568848,38.21483612060547,3199083.0,3667.559951793563,13450996.0,1305600
H053,Haze,decoder_level3,0.01262888312339783,0.8856975436210632,-6.947353363037109,9.197566986083984,1781362.25,1431.362462830432,2048798.5,2611200
H053,Haze,decoder_level2,0.004283389076590538,0.1838537901639938,-1.17350697517395,1.538484811782837,686783.0,420.2671769243941,176624.5,5222400
H053,Haze,decoder_level1,-0.001064733020029962,0.07476601749658585,-0.6258656978607178,0.6021363735198975,738979.625,341.7537947850763,116795.65625,20889600
H053,Haze,refinement,-0.002756578847765923,0.04128218069672585,-0.4784965515136719,0.4471777081489563,428454.75,189.1009671610645,35759.17578125,20889600
H053,Haze,AFLB1_output,-0.0003754654026124626,0.04082972183823586,-0.7041501998901367,0.610867440700531,27620.060546875,46.65517727333431,2176.70556640625,1305600
H053,Haze,AFLB2_output,0.001196472090668976,0.04292928799986839,-1.209460258483887,1.54768979549408,47815.88671875,69.39726908914535,4815.98095703125,2611200
H053,Haze,AFLB3_output,1.800777499738615e-05,0.01284617744386196,-0.2857664823532104,0.1342839151620865,25310.43359375,29.35684591122603,861.8244018554688,5222400
H054,Haze,encoder_level1,-0.0001297967100981623,0.06415578722953796,-0.3459187150001526,0.2577821314334869,295039.8125,180.7563590254157,32672.861328125,7938048
H054,Haze,encoder_level2,0.005068855825811625,0.09124317765235901,-0.5387067794799805,0.5848689079284668,251945.578125,182.0586701450936,33145.359375,3969024
H054,Haze,encoder_level3,-0.02445690706372261,0.3975243270397186,-2.472332954406738,2.236254453659058,604260.625,561.0621066334813,314790.6875,1984512
H054,Haze,latent,0.1114673539996147,2.781084299087524,-19.96077728271484,27.46303176879883,2065034.5,2772.519071169755,7686862.0,992256
H054,Haze,decoder_level3,0.01079995837062597,0.8386972546577454,-5.501385688781738,8.663362503051758,1246686.5,1181.593468583844,1396163.125,1984512
H054,Haze,decoder_level2,0.004803811199963093,0.1812921017408371,-1.146339654922485,1.383554577827454,514711.28125,361.3043103638538,130540.8046875,3969024
H054,Haze,decoder_level1,-0.0008383495733141899,0.07363666594028473,-0.5370749831199646,0.5560054183006287,562190.125,293.4229562423499,86097.03125,15876096
