Image_ID,Degradation,AFLB,fft_energy,low_energy,high_energy,low_pct,high_pct
R020,Rain,AFLB2,3.606489658355713,0,3.606489658355713,0,100
R020,Rain,AFLB3,0.6335738897323608,0,0.6335738897323608,0,100
R021,Rain,AFLB1,7.413127422332764,0,7.413127422332764,0,100
R021,Rain,AFLB2,8.074723243713379,0,8.074723243713379,0,100
R021,Rain,AFLB3,1.417271018028259,0,1.417271018028259,0,100
R022,Rain,AFLB1,7.44084358215332,0,7.44084358215332,0,100
R022,Rain,AFLB2,9.39919376373291,0,9.39919376373291,0,100
R022,Rain,AFLB3,1.784255385398865,0,1.784255385398865,0,100
R023,Rain,AFLB1,16.3554630279541,0,16.3554630279541,0,100
R023,Rain,AFLB2,14.56241035461426,0,14.56241035461426,0,100
R023,Rain,AFLB3,2.280991554260254,0,2.280991554260254,0,100
R024,Rain,AFLB1,5.956336975097656,0,5.956336975097656,0,100
R024,Rain,AFLB2,5.716886520385742,0,5.716886520385742,0,100
R024,Rain,AFLB3,1.036243677139282,0,1.036243677139282,0,100
R025,Rain,AFLB1,11.11505126953125,0,11.11505126953125,0,100
R025,Rain,AFLB2,12.14957809448242,0,12.14957809448242,0,100
R025,Rain,AFLB3,2.152912855148315,0,2.152912855148315,0,100
R026,Rain,AFLB1,5.474190235137939,0,5.474190235137939,0,100
R026,Rain,AFLB2,5.627614974975586,0,5.627614974975586,0,100
R026,Rain,AFLB3,1.028725981712341,0,1.028725981712341,0,100
R027,Rain,AFLB1,3.704736709594727,0,3.704736709594727,0,100
R027,Rain,AFLB2,6.631863117218018,0,6.631863117218018,0,100
R027,Rain,AFLB3,1.490750670433044,0,1.490750670433044,0,100
R028,Rain,AFLB1,6.566237449645996,0,6.566237449645996,0,100
R028,Rain,AFLB2,6.229979991912842,0,6.229979991912842,0,100
R028,Rain,AFLB3,1.063298225402832,0,1.063298225402832,0,100
R029,Rain,AFLB1,3.085085868835449,0,3.085085868835449,0,100
R029,Rain,AFLB2,2.489815711975098,0,2.489815711975098,0,100
R029,Rain,AFLB3,0.3817590475082397,0,0.3817590475082397,0,100
R030,Rain,AFLB1,4.418686389923096,0,4.418686389923096,0,100
R030,Rain,AFLB2,4.734049797058105,0,4.734049797058105,0,100
R030,Rain,AFLB3,0.8642774224281311,0,0.8642774224281311,0,100
R031,Rain,AFLB1,4.346231937408447,0,4.346231937408447,0,100
R031,Rain,AFLB2,6.352010726928711,0,6.352010726928711,0,100
R031,Rain,AFLB3,1.333488583564758,0,1.333488583564758,0,100
R032,Rain,AFLB1,2.945753812789917,0,2.945753812789917,0,100
R032,Rain,AFLB2,5.675473213195801,0,5.675473213195801,0,100
R032,Rain,AFLB3,1.281030416488647,0,1.281030416488647,0,100
R033,Rain,AFLB1,5.07011604309082,0,5.07011604309082,0,100
R033,Rain,AFLB2,6.175624847412109,0,6.175624847412109,0,100
R033,Rain,AFLB3,1.218644261360168,0,1.218644261360168,0,100
R034,Rain,AFLB1,6.136605262756348,0,6.136605262756348,0,100
R034,Rain,AFLB2,8.412306785583496,0,8.412306785583496,0,100
R034,Rain,AFLB3,1.673241496086121,0,1.673241496086121,0,100
R035,Rain,AFLB1,9.440534591674805,0,9.440534591674805,0,100
