Image_ID,Degradation,AFLB,hl_mean,hl_std,lh_mean,lh_std,agg_energy,cross_agg_energy,aflb_out_mean,aflb_out_std,aflb_out_energy
R050,Rain,AFLB1,0.0007971723098307848,0.00250914110802114,0.08071363717317581,0.2723330557346344,60246.98828125,241.0782928466797,3.618154369178228e-05,0.03792033344507217,1325.217529296875
R050,Rain,AFLB2,0.035078015178442,0.02573035284876823,0.0236163642257452,0.127496525645256,19401.189453125,3017.28955078125,-0.001504875137470663,0.03378694504499435,2108.29296875
R050,Rain,AFLB3,0.4999188184738159,4.593013727571815e-05,0.4999889135360718,7.861202902859077e-05,39.60012435913086,5.894464720768156e-07,0.0009449716308154166,0.01015726011246443,383.6174926757812
R051,Rain,AFLB1,0.008115071803331375,0.01699019595980644,0.08073662966489792,0.2713049352169037,32707.75,177.4668121337891,-0.0008840078371576965,0.03192775696516037,940.1822509765625
R051,Rain,AFLB2,0.02873498201370239,0.02990316040813923,0.02342723309993744,0.1267448514699936,18824.255859375,2641.127685546875,-0.001044946373440325,0.03147927671670914,1828.522216796875
R051,Rain,AFLB3,0.4999289810657501,4.62016359961126e-05,0.4999898970127106,7.622624980285764e-05,39.70363998413086,6.076495537854498e-07,0.000862301152665168,0.009032851085066795,303.5232849121094
R052,Rain,AFLB1,0.003558410098776221,0.01183741260319948,0.08081813901662827,0.2708217203617096,47498.4375,314.1797790527344,9.5601872089901e-06,0.03242415934801102,968.9022827148438
R052,Rain,AFLB2,0.04730777069926262,0.03534925729036331,0.02325211465358734,0.1262419372797012,17713.98828125,2545.49365234375,-0.0006291050231084228,0.03286954015493393,1992.134765625
R052,Rain,AFLB3,0.4999203383922577,5.349539424059913e-05,0.4999901056289673,7.022715726634488e-05,39.73171234130859,5.7864582458933e-07,0.001072145532816648,0.009829995222389698,360.4498901367188
R053,Rain,AFLB1,0.001736558275297284,0.006497346796095371,0.0807596817612648,0.2711195647716522,46573.2890625,213.3511505126953,-0.000216009488212876,0.0357794351875782,1179.845703125
R053,Rain,AFLB2,0.04468707367777824,0.03459195792675018,0.02342130057513714,0.127309650182724,22787.279296875,3021.95654296875,0.0003833626979030669,0.03323815762996674,2036.59228515625
R053,Rain,AFLB3,0.4999205470085144,5.217970465309918e-05,0.4999888837337494,8.043309935601428e-05,39.84235382080078,6.249171065064729e-07,0.0006989469984546304,0.01049923244863749,408.1670837402344
R054,Rain,AFLB1,0.001445583533495665,0.005826245062053204,0.08162708580493927,0.2680664956569672,37765.890625,228.6761016845703,-0.0002805557451210916,0.03197735175490379,942.45556640625
R054,Rain,AFLB2,0.0700681060552597,0.04083094000816345,0.02169127948582172,0.1276529580354691,25320.46484375,3746.8466796875,-0.001294331043027341,0.03084482438862324,1756.71435546875
R054,Rain,AFLB3,0.4999198317527771,5.009715823689476e-05,0.4999889135360718,8.480656106257811e-05,39.53471755981445,7.469149636563088e-07,0.000633337942417711,0.009072043932974339,304.8766784667969
R055,Rain,AFLB1,0.004413601476699114,0.01145882904529572,0.08105495572090149,0.2698570787906647,37419.40625,395.2447814941406,-0.0009716585045680404,0.03431499004364014,1086.071166992188
R055,Rain,AFLB2,0.04079306125640869,0.03236018121242523,0.02262146025896072,0.1270035356283188,21124.099609375,4000.7333984375,-0.001511710230261087,0.03471239283680916,2225.17626953125
R055,Rain,AFLB3,0.4999205470085144,4.62737116322387e-05,0.4999886751174927,8.165189501596615e-05,39.70285797119141,5.672671932188678e-07,0.001435046084225178,0.009793349541723728,361.1531066894531
R056,Rain,AFLB1,0.004952660296112299,0.01617872342467308,0.08068466186523438,0.2720393538475037,49588.171875,605.9534912109375,-0.0004716210823971778,0.03484120219945908,1118.94384765625
R056,Rain,AFLB2,0.03810673579573631,0.02909061871469021,0.02343304455280304,0.1273938715457916,18530.90234375,3014.689453125,-0.002198199741542339,0.03590352088212967,2384.906982421875
R056,Rain,AFLB3,0.4999202489852905,4.646632078220136e-05,0.4999881684780121,8.59475985635072e-05,39.61598968505859,5.969021685814369e-07,0.001056503388099372,0.01005040388554335,376.4803161621094
R057,Rain,AFLB1,0.003623320953920484,0.008684446103870869,0.0807408019900322,0.2712938785552979,57868.4375,435.5026245117188,0.0006213273154571652,0.03221407905220985,956.7432861328125
R057,Rain,AFLB2,0.0467115119099617,0.03394790366292,0.02170763351023197,0.1272274404764175,22398.75390625,3637.74072265625,-0.002308502094820142,0.03475629165768623,2236.407958984375
R057,Rain,AFLB3,0.4999234080314636,4.618348611984402e-05,0.4999892711639404,7.606568397022784e-05,39.44996643066406,7.609424983456847e-07,0.001279766787774861,0.009277500212192535,323.3334655761719
R058,Rain,AFLB1,0.002282043220475316,0.006783015094697475,0.08104577660560608,0.2695921063423157,30239.041015625,319.0290222167969,-0.0006339163519442081,0.0297563262283802,816.3908081054688
R058,Rain,AFLB2,0.05025408416986465,0.03482471406459808,0.02509104274213314,0.1270230412483215,23665.609375,3798.172119140625,-0.001845310209318995,0.03196163848042488,1889.190795898438
R058,Rain,AFLB3,0.4999293088912964,4.721856748801656e-05,0.4999897181987762,7.451517740264535e-05,39.75967788696289,7.08585048414534e-07,0.0007615553913637996,0.009616329334676266,343.0332946777344
R059,Rain,AFLB1,0.002038849284872413,0.008316859602928162,0.08069057017564774,0.2721595764160156,49177.4921875,155.6624908447266,0.0008875360363163054,0.03515173494815826,1139.495849609375
R059,Rain,AFLB2,0.05439526960253716,0.03551018610596657,0.02391293086111546,0.1253879219293594,16276.720703125,2868.109375,-0.001591490115970373,0.03459741920232773,2210.945068359375
R059,Rain,AFLB3,0.4999261498451233,4.777799040311947e-05,0.4999885857105255,7.718698907410726e-05,39.82833862304688,5.995188416818564e-07,0.0009808259783312678,0.009193752892315388,315.1397094726562
R060,Rain,AFLB1,0.001223095110617578,0.007491112686693668,0.08151935786008835,0.26859250664711,39097.06640625,316.1211547851562,0.0002387064741924405,0.03551432117819786,1162.43603515625
R060,Rain,AFLB2,0.03108981996774673,0.02671965211629868,0.02327380143105984,0.1276228874921799,15026.892578125,1362.6005859375,-0.001592821558006108,0.0356660820543766,2349.354736328125
R060,Rain,AFLB3,0.4999139010906219,4.431123306858353e-05,0.499989241361618,8.1485508417245e-05,39.49405288696289,7.378539521596394e-07,0.0008372842567041516,0.01065873075276613,421.3908386230469
R061,Rain,AFLB1,0.003602285403758287,0.01023260410875082,0.08069274574518204,0.271250993013382,49933.16015625,352.3240661621094,-9.103067714022473e-05,0.03402011096477509,1066.6376953125
R061,Rain,AFLB2,0.04305240139365196,0.03270572796463966,0.02164806611835957,0.127189114689827,19531.2109375,3042.05322265625,-0.00108164781704545,0.03349051252007484,2069.515869140625
R061,Rain,AFLB3,0.4999184608459473,5.094087100587785e-05,0.4999880790710449,9.015844261739403e-05,39.68319702148438,5.661862587658106e-07,0.001111262943595648,0.009957537986338139,370.068359375
R062,Rain,AFLB1,0.004476798698306084,0.01416526176035404,0.08075089007616043,0.2712225019931793,40700.7890625,245.261474609375,-0.0006032880046404898,0.03591812029480934,1189.302124023438
R062,Rain,AFLB2,0.03736301511526108,0.03061384148895741,0.02319241501390934,0.1268368661403656,20937.82421875,2576.251953125,-0.001264800783246756,0.03424986079335213,2165.11962890625
R062,Rain,AFLB3,0.4999240636825562,4.845941293751821e-05,0.4999899864196777,7.72828861954622e-05,39.49990081787109,5.719889486499596e-07,0.001067893579602242,0.00983293354511261,360.6293334960938
R063,Rain,AFLB1,0.000533817510586232,0.003118391148746014,0.08069067448377609,0.2719573974609375,84257.6484375,2821.034423828125,-4.543105751508847e-05,0.04219363257288933,1640.72900390625
R063,Rain,AFLB2,0.0360039696097374,0.0314132384955883,0.02245565317571163,0.1272934079170227,21204.669921875,2740.707275390625,-0.001245691673830152,0.03504519909620285,2266.615966796875
R063,Rain,AFLB3,0.4999151229858398,5.298163159750402e-05,0.4999871551990509,9.115122520597652e-05,39.75131988525391,4.811796543435776e-07,0.0009761032997630537,0.01091974973678589,443.0821228027344
R064,Rain,AFLB1,0.0007264052983373404,0.005132397636771202,0.08069074898958206,0.2718600332736969,46049.84765625,229.2615051269531,0.001186479581519961,0.03845203295350075,1363.937255859375
R064,Rain,AFLB2,0.03384528309106827,0.02945138327777386,0.0214211642742157,0.1266065984964371,12083.4560546875,1163.167602539062,-0.0003867756749968976,0.03139815479516983,1817.383544921875
R064,Rain,AFLB3,0.4999116063117981,4.87415527459234e-05,0.4999894201755524,7.808111695339903e-05,39.74355697631836,5.763799890701193e-07,0.0009846397442743182,0.01112696342170238,459.984619140625
R065,Rain,AFLB1,0.0002922846470028162,0.001751931966282427,0.08070655912160873,0.2715358734130859,50480.5234375,404.1429138183594,-0.000277153158094734,0.03965838253498077,1449.551635742188
R065,Rain,AFLB2,0.04729638993740082,0.03945023566484451,0.02227387763559818,0.1267553269863129,19096.232421875,2750.9169921875,-0.001251465873792768,0.03703271597623825,2530.692138671875
R065,Rain,AFLB3,0.4999258518218994,5.076174420537427e-05,0.4999873638153076,9.309994493378326e-05,39.7765007019043,5.576729336098651e-07,0.001196599565446377,0.01043137907981873,406.4090270996094
R066,Rain,AFLB1,0.01515362877398729,0.03024237416684628,0.08071161806583405,0.2715005874633789,65198.3359375,266.0474243164062,-0.0004395357682369649,0.03353852033615112,1036.823608398438
R066,Rain,AFLB2,0.02190761640667915,0.02426780387759209,0.02397417835891247,0.1268348693847656,14961.64453125,1406.199462890625,-0.001754392171278596,0.034134890884161,2153.352783203125
R066,Rain,AFLB3,0.4999305307865143,4.301395165384747e-05,0.4999897480010986,7.368697697529569e-05,39.58259201049805,7.191396775851899e-07,0.0007635343936271966,0.009630853310227394,344.0750122070312
R067,Rain,AFLB1,0.001518254401162267,0.005991081707179546,0.08068890869617462,0.2719064354896545,56839.03125,591.8058471679688,-0.0001552281173644587,0.03782102838158607,1318.306518554688
R067,Rain,AFLB2,0.02640967443585396,0.02620670944452286,0.02139765582978725,0.1270858496427536,14065.13671875,1244.5244140625,-0.001837119809351861,0.03641307353973389,2450.1416015625
R067,Rain,AFLB3,0.4999260902404785,4.610674295690842e-05,0.4999878406524658,8.145132596837357e-05,39.89947509765625,7.61121270898002e-07,0.001046318560838699,0.01066399179399014,423.2558288574219
R068,Rain,AFLB1,0.002560289809480309,0.01203639712184668,0.08090367168188095,0.2704096138477325,37754.8828125,567.8159790039062,-0.001109059085138142,0.03338649868965149,1028.402587890625
R068,Rain,AFLB2,0.04842909052968025,0.03104765526950359,0.02510068565607071,0.1264113634824753,20972.3984375,4108.8857421875,-0.001211991999298334,0.03062818944454193,1731.78759765625
R068,Rain,AFLB3,0.4999208450317383,4.925613757222891e-05,0.4999887645244598,8.049052121350542e-05,39.57338714599609,5.796884465780749e-07,0.0009237417834810913,0.00932189729064703,323.4854736328125
R069,Rain,AFLB1,0.005966144613921642,0.01713869720697403,0.08076348155736923,0.27109095454216,52351.515625,415.9183654785156,-0.0002814449253492057,0.03254444524645805,976.1773071289062
R069,Rain,AFLB2,0.03154359012842178,0.02728424966335297,0.0240358654409647,0.1268608719110489,18542.27734375,2630.81982421875,-0.002568267285823822,0.03192168846726418,1890.36767578125
R069,Rain,AFLB3,0.4999194443225861,4.554456245386973e-05,0.4999897480010986,7.458699110429734e-05,39.4847297668457,5.46862736428011e-07,0.001043559284880757,0.009902073070406914,365.469970703125
R070,Rain,AFLB1,0.002446382539346814,0.00929416436702013,0.08066431432962418,0.2718847393989563,62997.11328125,405.8196411132812,0.0001559118536533788,0.0349087156355381,1123.101196289062
R070,Rain,AFLB2,0.04965189471840858,0.03309717774391174,0.02195017226040363,0.1266055703163147,17324.744140625,2456.031982421875,-0.0006322462577372789,0.03056091256439686,1722.229248046875
R070,Rain,AFLB3,0.4999124109745026,5.012537076254375e-05,0.4999878406524658,8.80831794347614e-05,39.59891128540039,7.100670700310729e-07,0.0009277771459892392,0.009896994568407536,364.2579040527344
R071,Rain,AFLB1,0.0006013440433889627,0.004063142463564873,0.08070005476474762,0.2716359794139862,51148.390625,379.9803161621094,-0.0002197370631620288,0.03823696821928024,1347.484252929688
R071,Rain,AFLB2,0.04250198230147362,0.03329175338149071,0.02255358546972275,0.1276614665985107,22303.57421875,4098.39990234375,-0.002123824553564191,0.03527309000492096,2301.6064453125
R071,Rain,AFLB3,0.4999222457408905,4.823550261789933e-05,0.4999889135360718,8.592652739025652e-05,39.69538116455078,5.080311780147895e-07,0.001058058347553015,0.0102325826883316,390.1142272949219
R072,Rain,AFLB1,0.0007318956195376813,0.004269474186003208,0.08219454437494278,0.2664286494255066,32230.6171875,145.1051177978516,-0.0002272476704092696,0.02697629667818546,670.7149658203125
R072,Rain,AFLB2,0.06375081092119217,0.03591048717498779,0.02660424262285233,0.12644062936306,21991.486328125,4503.25048828125,-0.002208711346611381,0.02878647297620773,1536.3798828125
R072,Rain,AFLB3,0.4999275803565979,4.299351712688804e-05,0.4999902248382568,7.283194281626493e-05,39.57720565795898,5.901162580812525e-07,0.0006176836905069649,0.008830695413053036,288.8763122558594
R073,Rain,AFLB1,0.002998281037434936,0.01025558914989233,0.08085251599550247,0.2706753015518188,52066.33984375,523.4060668945312,-0.0001038185946526937,0.03439170867204666,1090.068725585938
R073,Rain,AFLB2,0.03729408979415894,0.03452088683843613,0.02344558574259281,0.1273220777511597,23165.060546875,3303.15966796875,-0.002110882429406047,0.03370023518800735,2101.5458984375
R073,Rain,AFLB3,0.4999142587184906,5.526856693904847e-05,0.4999895393848419,7.709921919740736e-05,39.53313827514648,5.156836664355069e-07,0.001227953471243382,0.00978565588593483,358.5647888183594
R074,Rain,AFLB1,0.0001132288816734217,0.001012986525893211,0.0806751549243927,0.2720440030097961,51002.390625,259.200439453125,0.0001485036773374304,0.035277109593153,1146.927978515625
R074,Rain,AFLB2,0.1000675559043884,0.04732724279165268,0.02013264037668705,0.1275142878293991,21958.833984375,1976.92822265625,2.155880974896718e-05,0.02568130940198898,1215.645874023438
R074,Rain,AFLB3,0.4999335110187531,4.001516572316177e-05,0.4999915063381195,6.817238318035379e-05,39.38949584960938,5.606373747468751e-07,0.001202503684908152,0.007420320529490709,208.3080291748047
R075,Rain,AFLB1,0.004489625804126263,0.01171015854924917,0.08069412410259247,0.271746039390564,62366.078125,1343.89501953125,0.0001763036125339568,0.03997441381216049,1472.70263671875
R075,Rain,AFLB2,0.05712975189089775,0.04123873263597488,0.02231968753039837,0.1264347285032272,21708.828125,2601.36962890625,-0.00130688410717994,0.03568468615412712,2350.27294921875
R075,Rain,AFLB3,0.4999156594276428,5.086365854367614e-05,0.4999890327453613,7.932039443403482e-05,39.81110763549805,6.751188266207464e-07,0.0009439486311748624,0.01017088536173105,384.6314392089844
R076,Rain,AFLB1,0.002886403119191527,0.00731267686933279,0.08385413885116577,0.2617929577827454,32957.0625,233.6444549560547,-0.001318884082138538,0.03555920347571373,1166.9267578125
R076,Rain,AFLB2,0.04121170565485954,0.03012978099286556,0.02345295809209347,0.1270996630191803,21347.939453125,3955.67578125,-0.001885996665805578,0.03258734568953514,1963.9150390625
R076,Rain,AFLB3,0.4999180138111115,5.705861622118391e-05,0.4999882876873016,8.58030907693319e-05,39.71971130371094,5.420666298050492e-07,0.001111916732043028,0.009553479962050915,341.0116577148438
R077,Rain,AFLB1,0.003660596674308181,0.01222827099263668,0.0806947648525238,0.2716450691223145,58445.99609375,577.2459716796875,0.0004921128274872899,0.03412698209285736,1073.565551757812
R077,Rain,AFLB2,0.07222089171409607,0.0403602309525013,0.02247645519673824,0.1267957389354706,23930.685546875,3205.751220703125,-0.001746717025525868,0.02978553250432014,1640.8701171875
R077,Rain,AFLB3,0.4999269545078278,4.928758426103741e-05,0.4999896585941315,7.514568278566003e-05,39.72744369506836,7.397154035970743e-07,0.0003772652125917375,0.009607356041669846,340.7841491699219
R078,Rain,AFLB1,0.001154304132796824,0.005650731269270182,0.0806940421462059,0.2721725106239319,47687.7890625,563.6298828125,0.001315559260547161,0.03362959250807762,1043.878051757812
R078,Rain,AFLB2,0.0332522839307785,0.02950088866055012,0.02342307381331921,0.1265250891447067,13919.669921875,1734.841552734375,-0.001647617667913437,0.03300381079316139,2012.712036132812
R078,Rain,AFLB3,0.4999206960201263,4.066279507242143e-05,0.4999885559082031,8.070554758887738e-05,39.55801391601562,6.454688445955981e-07,0.0009397640242241323,0.009916802868247032,365.7872314453125
R079,Rain,AFLB1,0.004858407657593489,0.0139296455308795,0.08070866763591766,0.2715179026126862,54378.875,376.294677734375,0.0002807825221680105,0.03200465068221092,944.0655517578125
R079,Rain,AFLB2,0.02390567399561405,0.02265393920242786,0.02193121425807476,0.1263941824436188,14995.7392578125,1984.30224609375,-0.001698806532658637,0.03369597345590591,2098.123046875
R079,Rain,AFLB3,0.4999244213104248,4.122390237171203e-05,0.4999879598617554,8.44082169351168e-05,39.59748458862305,6.074695875213365e-07,0.001000461401417851,0.009839383885264397,360.5829772949219
R080,Rain,AFLB1,0.001327105797827244,0.005152068566530943,0.08751016855239868,0.2567030191421509,29911.443359375,149.3704833984375,-0.001265541301108897,0.03056014887988567,862.1791381835938
R080,Rain,AFLB2,0.04563081637024879,0.03522027656435966,0.02608512155711651,0.1266905516386032,21514.90625,3635.296142578125,-0.001475743134506047,0.03082079812884331,1754.909545898438
R080,Rain,AFLB3,0.4999231994152069,4.674860610975884e-05,0.4999895095825195,7.674301014048979e-05,39.56181716918945,5.413138524090755e-07,0.0009194531012326479,0.008883889764547348,294.0600280761719
R081,Rain,AFLB1,0.0009486888884566724,0.005219775252044201,0.08069344609975815,0.2720838785171509,54151.47265625,440.0251159667969,0.0008298118482343853,0.03685284405946732,1252.2890625
R081,Rain,AFLB2,0.06300532072782516,0.04013125598430634,0.02194046974182129,0.1260265558958054,16600.375,1471.453125,-0.0003485807392280549,0.02637827582657337,1282.747314453125
R081,Rain,AFLB3,0.4999218881130219,4.494838140089996e-05,0.4999895989894867,7.384153286693618e-05,39.72007369995117,6.694368721582578e-07,0.0005214282427914441,0.008355994708836079,258.396484375
R082,Rain,AFLB1,0.002289772732183337,0.007183063309639692,0.08067581057548523,0.2717221081256866,60944.69921875,597.957275390625,0.0004056908364873379,0.03360834345221519,1041.117919921875
R082,Rain,AFLB2,0.05263296142220497,0.04178312048316002,0.02180695533752441,0.1268274635076523,17705.33203125,2810.259765625,-0.001385657931677997,0.0307494942098856,1746.342407226562
R082,Rain,AFLB3,0.4999152719974518,5.005425191484392e-05,0.4999903440475464,7.503727829316631e-05,39.52579498291016,5.827266704727663e-07,0.001104949857108295,0.009228507988154888,318.454345703125
R083,Rain,AFLB1,0.005986918229609728,0.01358958519995213,0.0808040201663971,0.2708793580532074,44746.5703125,625.525634765625,0.0003362951974850148,0.03276817500591278,989.6751708984375
R083,Rain,AFLB2,0.0232322383671999,0.02318306267261505,0.02308942191302776,0.1270450055599213,17846.67578125,2412.50146484375,-0.002414901508018374,0.03310275450348854,2030.513427734375
R083,Rain,AFLB3,0.4999178946018219,4.438597898115404e-05,0.4999898374080658,7.283882587216794e-05,39.49831390380859,6.040104949533998e-07,0.0007456331513822079,0.009307468309998512,321.3985595703125
R084,Rain,AFLB1,0.000621276325546205,0.005100357811897993,0.08070387691259384,0.2722491323947906,62569.7421875,755.5010986328125,0.0004636461962945759,0.04006204009056091,1479.335815429688
R084,Rain,AFLB2,0.04582187905907631,0.04642167314887047,0.02122637443244457,0.1274627447128296,17087.9140625,1754.533081054688,-0.001276353374123573,0.03383003547787666,2112.491943359375
R084,Rain,AFLB3,0.4999103844165802,5.801220322609879e-05,0.4999879896640778,8.780530333751813e-05,39.6380729675293,5.023396170145134e-07,0.001319490023888648,0.009758765809237957,357.487060546875
R085,Rain,AFLB1,0.005201316904276609,0.01355402823537588,0.08069267123937607,0.271860271692276,52170.1171875,374.0289306640625,-0.0007139131193980575,0.03816729411482811,1343.00341796875
R085,Rain,AFLB2,0.02596581541001797,0.03043775819242001,0.02320308797061443,0.1257893145084381,12373.9150390625,1994.217895507812,-0.001988859148696065,0.03559906408190727,2343.166015625
R085,Rain,AFLB3,0.4999134242534637,5.039933603256941e-05,0.4999890625476837,7.772199751343578e-05,39.79253387451172,5.489474119713122e-07,0.001466665882617235,0.01071173790842295,430.9122314453125
R086,Rain,AFLB1,0.002396880649030209,0.007669710554182529,0.08110644668340683,0.2697150707244873,46742.875,528.036376953125,-0.0004329511430114508,0.03189332410693169,937.6095581054688
R086,Rain,AFLB2,0.05402982234954834,0.03526240959763527,0.02159464359283447,0.1271344721317291,22104.796875,4388.70703125,-0.0006228400743566453,0.03331339731812477,2046.265869140625
R086,Rain,AFLB3,0.4999279677867889,4.346816058387049e-05,0.4999886453151703,7.980903319548815e-05,39.75405502319336,5.609152253782668e-07,0.0009033061796799302,0.009915577247738838,365.4499206542969
R087,Rain,AFLB1,0.004085233435034752,0.01209568604826927,0.08138563483953476,0.2687948644161224,44729.234375,248.9810180664062,-0.0005955694359727204,0.03092288412153721,881.5835571289062
R087,Rain,AFLB2,0.04512317851185799,0.03379690274596214,0.02304739318788052,0.1272823214530945,20786.90234375,3257.38720703125,-0.001747529022395611,0.03156889975070953,1842.5537109375
R087,Rain,AFLB3,0.4999249279499054,4.617197919287719e-05,0.4999898970127106,6.915574340382591e-05,39.59352493286133,4.841057261728565e-07,0.001031442661769688,0.009612730704247952,344.5621643066406
R088,Rain,AFLB1,0.003750740783289075,0.01410810369998217,0.08115410804748535,0.2695048749446869,38844.8984375,264.8912353515625,0.0005099876434542239,0.03166176378726959,924.1136474609375
R088,Rain,AFLB2,0.05079814791679382,0.03384645655751228,0.02420699782669544,0.1250865459442139,19657.505859375,2862.882080078125,-0.001635085442103446,0.03119755163788795,1798.890869140625
R088,Rain,AFLB3,0.4999271631240845,4.531394006335177e-05,0.499989241361618,7.783769251545891e-05,39.83434677124023,6.27421684384899e-07,0.000799480127170682,0.009209759533405304,315.0354614257812
R089,Rain,AFLB1,0.002146749291568995,0.006924942601472139,0.08072111755609512,0.2714775204658508,42043.328125,879.107421875,0.0007907511899247766,0.03203021362423897,946.0775146484375
R089,Rain,AFLB2,0.0590885803103447,0.04212145134806633,0.02351288497447968,0.1265836656093597,29117.20703125,5335.8154296875,-0.001966239884495735,0.0309582632035017,1773.6748046875
R089,Rain,AFLB3,0.4999214708805084,4.645034641725942e-05,0.4999893605709076,8.009214798221365e-05,39.52815246582031,7.309814122891112e-07,0.0007888061227276921,0.009619935415685177,343.4448547363281
R090,Rain,AFLB1,0.003932468127459288,0.01208134088665247,0.0809253677725792,0.2703546583652496,48658.59765625,289.2398681640625,0.0005566259496845305,0.0322192870080471,956.982421875
R090,Rain,AFLB2,0.04808438941836357,0.03393791615962982,0.02506107650697231,0.1253776252269745,17176.9140625,2460.3623046875,-0.001292324857786298,0.0290354136377573,1556.997680664062
R090,Rain,AFLB3,0.4999225735664368,4.95910135214217e-05,0.4999894201755524,7.508788985433057e-05,39.65514755249023,5.482046390170581e-07,0.0005917701055295765,0.008334701880812645,257.375
R091,Rain,AFLB1,0.006158632226288319,0.01527856756001711,0.08080828934907913,0.2708315849304199,55587.73828125,162.8952789306641,0.0002369517314946279,0.034459438174963,1094.408447265625
R091,Rain,AFLB2,0.03959401324391365,0.03960737958550453,0.02389282546937466,0.1268939524888992,22002.109375,3365.96875,-0.001640924252569675,0.03463380411267281,2215.882080078125
R091,Rain,AFLB3,0.4999248385429382,4.643819920602255e-05,0.4999891519546509,7.710382487857714e-05,39.64331436157227,5.651882588608714e-07,0.0008534920052625239,0.009927306324243546,365.9852905273438
R092,Rain,AFLB1,0.0003469067451078445,0.002168039092794061,0.08068021386861801,0.2721208333969116,88149.890625,2239.13671875,0.0005061314441263676,0.03710883483290672,1269.33984375
R092,Rain,AFLB2,0.07306041568517685,0.04759103432297707,0.02126446180045605,0.1266653537750244,21498.421875,1071.916015625,-0.000628005713224411,0.02750536799430847,1395.191162109375
R092,Rain,AFLB3,0.4999414086341858,3.176374957547523e-05,0.499993771314621,4.848614480579272e-05,39.33075332641602,3.505343215692847e-07,0.001350315054878592,0.008829067461192608,294.08544921875
R093,Rain,AFLB1,0.004325558431446552,0.01213291380554438,0.08126838505268097,0.2692295014858246,37766.37109375,332.80908203125,0.0004408285603858531,0.03663782030344009,1237.270263671875
R093,Rain,AFLB2,0.09265676140785217,0.04262503236532211,0.02083170227706432,0.1269363462924957,29161.734375,4442.78271484375,-0.0008903040434233844,0.03000589460134506,1660.993041992188
R093,Rain,AFLB3,0.4999194741249084,5.067541860626079e-05,0.4999890029430389,8.17683176137507e-05,39.85282135009766,5.177798811928369e-07,0.000915955170057714,0.009750456549227238,353.56396484375
R094,Rain,AFLB1,0.0112412991002202,0.01186996698379517,0.08066943287849426,0.2712824940681458,64059.2578125,796.9534301757812,0.0003000167198479176,0.02857416123151779,752.5533447265625
R094,Rain,AFLB2,0.04390011355280876,0.03137224167585373,0.02433898113667965,0.1265113204717636,22957.3125,4954.19189453125,-0.002320598810911179,0.03255197033286095,1963.037231445312
R094,Rain,AFLB3,0.4999203383922577,4.534211257123388e-05,0.4999900162220001,7.119456131476909e-05,39.35233688354492,8.530527679795341e-07,0.001034782500937581,0.009493785910308361,336.2097778320312
R095,Rain,AFLB1,0.006396354176104069,0.01221797522157431,0.08068875223398209,0.2718007564544678,55258.1484375,709.16845703125,0.0003182787331752479,0.03144734725356102,911.4965209960938
R095,Rain,AFLB2,0.03854924067854881,0.03248357772827148,0.02264365740120411,0.1276385337114334,23331.966796875,5708.10302734375,-0.001988443313166499,0.0342840813100338,2173.781982421875
R095,Rain,AFLB3,0.4999189376831055,5.115833846502937e-05,0.4999881982803345,8.379604696528986e-05,39.50697326660156,8.537871281077969e-07,0.001089847297407687,0.009421475231647491,331.5989379882812
R096,Rain,AFLB1,0.0006035503465682268,0.002283508656546474,0.08101329952478409,0.2699671983718872,38773.27734375,195.8336029052734,-0.0002800977963488549,0.03374933451414108,1049.791015625
R096,Rain,AFLB2,0.03636451810598373,0.0284580048173666,0.02328076399862766,0.1279198974370956,21775.0546875,3396.234130859375,-0.002132004592567682,0.03252895176410675,1958.728515625
R096,Rain,AFLB3,0.4999277889728546,5.263421189738438e-05,0.4999890327453613,8.020691893761978e-05,39.65779876708984,6.011574100739381e-07,0.0006691834423691034,0.01003524381667376,372.893798828125
R097,Rain,AFLB1,0.0006559882895089686,0.004655534401535988,0.08069415390491486,0.2715539634227753,89928.734375,505.1888427734375,0.0004551726160570979,0.03855383023619652,1370.055053710938
R097,Rain,AFLB2,0.05945815518498421,0.03749693557620049,0.02078239060938358,0.1279837936162949,17928.146484375,2665.4384765625,-0.001560735050588846,0.03000675700604916,1664.1171875
R097,Rain,AFLB3,0.4999211728572845,5.092080391477793e-05,0.4999889433383942,7.940197974676266e-05,39.79783630371094,5.556283895202796e-07,0.0009980673203244805,0.009779482148587704,356.2330932617188
R098,Rain,AFLB1,0.001831494621001184,0.008976283483207226,0.08070342987775803,0.2722996473312378,64685.09765625,1207.241455078125,-0.0002141780132660642,0.03470785170793533,1110.23388671875
R098,Rain,AFLB2,0.06453099846839905,0.03756987303495407,0.02284390665590763,0.1256821304559708,19828.1640625,2550.421142578125,-0.002001195913180709,0.03235333785414696,1936.729858398438
R098,Rain,AFLB3,0.4999182224273682,4.731073568109423e-05,0.4999889433383942,7.835751603124663e-05,39.60325622558594,6.958993594707863e-07,0.0005160467117093503,0.009912286885082722,363.1831665039062
R099,Rain,AFLB1,0.001340029295533895,0.005414939019829035,0.08069166541099548,0.2722307443618774,72144.5546875,1915.577758789062,-0.0007121891248971224,0.0380270704627037,1333.154663085938
R099,Rain,AFLB2,0.03392552584409714,0.02840064652264118,0.02322239987552166,0.1272939741611481,18317.28125,2753.115234375,-0.003011761233210564,0.0391107089817524,2836.16552734375
