Image_ID,Degradation,AFLB,Feature,mean,std,min,max,l1,l2,energy,numel
R028,Rain,AFLB2,fft_magnitude,0.0004388995293993503,0.001785314409062266,1.057752285760216e-07,0.4428301155567169,808.9796142578125,2.495992786831092,6.229979991912842,1843200
R028,Rain,AFLB2,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843200
R028,Rain,AFLB2,raw_high,0.1342717260122299,0.1200787797570229,1.131616045313422e-08,1.008025288581848,247489.65625,244.5563345760032,59807.80078125,1843200
R028,Rain,AFLB2,mined_low,-0.03272553905844688,0.2704326212406158,-4.801303863525391,4.719127655029297,285448.5,369.8299862774786,136774.21875,1843200
R028,Rain,AFLB2,mined_high,-0.06816517561674118,0.1989355832338333,-3.533237934112549,4.192816257476807,272285.34375,285.4990832953759,81509.7265625,1843200
R028,Rain,AFLB3,conv_feat,0.001249610795639455,0.1052352637052536,-0.4941252470016479,0.6557762026786804,291649.15625,202.0659507128799,40830.6484375,3686400
R028,Rain,AFLB3,fft_magnitude,0.0001358998415526003,0.0005195857374928892,2.939797383305631e-08,0.2564146518707275,500.981201171875,1.031163529903396,1.063298225402832,3686400
R028,Rain,AFLB3,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686400
R028,Rain,AFLB3,raw_high,0.07911490648984909,0.06940356642007828,1.10679359011101e-08,0.6557761430740356,291649.1875,202.0659507128799,40830.6484375,3686400
R028,Rain,AFLB3,mined_low,7.195128273451701e-05,0.001093861530534923,-0.01188517920672894,0.01004251558333635,3067.66845703125,2.104752739091317,4.429984092712402,3686400
R028,Rain,AFLB3,mined_high,5.445505394163774e-06,0.0009307637810707092,-0.00719958171248436,0.008072498254477978,2608.951416015625,1.787096967810414,3.193715572357178,3686400
R029,Rain,AFLB1,conv_feat,0.00563104311004281,0.08945596218109131,-0.4408838450908661,0.4897437691688538,62605.14453125,86.04769639384601,7404.2060546875,921600
R029,Rain,AFLB1,fft_magnitude,0.0003836201212834567,0.001788957393728197,1.102692337440203e-08,0.2160327732563019,353.5443115234375,1.756441251176779,3.085085868835449,921600
R029,Rain,AFLB1,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921600
R029,Rain,AFLB1,raw_high,0.0679309293627739,0.05847621336579323,8.946609142412854e-08,0.4897437691688538,62605.14453125,86.04770206838762,7404.20703125,921600
R029,Rain,AFLB1,mined_low,-0.4980171024799347,1.64653754234314,-11.63134384155273,7.223868846893311,1178589.625,1651.397211454591,2727112.75,921600
R029,Rain,AFLB1,mined_high,-0.01159640122205019,0.3600082695484161,-5.985195159912109,5.403076648712158,186774.765625,345.7872132901967,119568.796875,921600
R029,Rain,AFLB2,conv_feat,-0.01457997411489487,0.1129389852285385,-0.7041253447532654,0.6475705504417419,156924.484375,154.6034683371463,23902.232421875,1843200
R029,Rain,AFLB2,fft_magnitude,0.0001936787739396095,0.001145993010140955,1.146498078696823e-07,0.3423934876918793,356.9887084960938,1.577914988830228,2.489815711975098,1843200
R029,Rain,AFLB2,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843200
R029,Rain,AFLB2,raw_high,0.08513697981834412,0.07562727481126785,2.611292337917348e-08,0.7041254043579102,156924.484375,154.6034620205835,23902.23046875,1843200
R029,Rain,AFLB2,mined_low,-0.0153846824541688,0.2183814495801926,-3.829732418060303,3.814139842987061,229897.609375,297.2193003490857,88339.3125,1843200
R029,Rain,AFLB2,mined_high,-0.1246583759784698,0.1907941550016403,-2.474247932434082,3.371217250823975,324165.0,309.4183302989659,95739.703125,1843200
R029,Rain,AFLB3,conv_feat,-0.000398469710489735,0.0630594789981842,-0.3523305356502533,0.4358731806278229,178846.578125,121.0766157232684,14659.546875,3686400
R029,Rain,AFLB3,fft_magnitude,5.538089317269623e-05,0.000317004305543378,1.668747273697591e-08,0.1553448289632797,204.1561279296875,0.6178665288783977,0.3817590475082397,3686400
R029,Rain,AFLB3,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686400
R029,Rain,AFLB3,raw_high,0.04851523786783218,0.04028558358550072,5.726095597680114e-09,0.4358731210231781,178846.578125,121.076619756097,14659.5478515625,3686400
R029,Rain,AFLB3,mined_low,2.726374259509612e-05,0.0009087766520678997,-0.009583938866853714,0.007396680302917957,2529.267578125,1.745636267757141,3.047245979309082,3686400
R029,Rain,AFLB3,mined_high,1.232105660164962e-05,0.0008229506202042103,-0.006190396379679441,0.006118269637227058,2322.66748046875,1.580242285199216,2.497165679931641,3686400
R030,Rain,AFLB1,conv_feat,0.006353504490107298,0.1070823445916176,-0.7066715955734253,0.766699492931366,67618.53125,102.9798410187644,10604.84765625,921600
R030,Rain,AFLB1,fft_magnitude,0.0005998382112011313,0.002105890773236752,7.541851232417685e-08,0.2231975793838501,552.8109130859375,2.102067170649667,4.418686389923096,921600
R030,Rain,AFLB1,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921600
